day,hour,is_weekend,is_raining,incident,edge_id,origin,destination,length_km,speed_limit_kmph,congestion_level
53,4,0,0,0,17,Jn-13,Jn-14,1.26,30,0.05
53,4,0,0,0,18,Jn-13,Jn-23,1.99,40,0.12
53,4,0,0,0,19,Jn-14,Jn-15,1.31,60,0.154
53,4,0,0,0,20,Jn-14,Jn-24,2.45,40,0.16
53,4,0,0,0,21,Jn-15,Jn-25,1.59,60,0.105
53,4,0,0,0,22,Jn-20,Jn-21,2.38,60,0.183
53,4,0,0,0,23,Jn-20,Jn-30,1.78,40,0.157
53,4,0,0,0,24,Jn-21,MG Road,1.58,40,0.165
53,4,0,0,0,25,Jn-21,Jn-31,1.88,30,0.121
53,4,0,0,0,26,MG Road,Jn-23,1.81,30,0.093
53,4,0,0,0,27,MG Road,Jn-32,1.25,30,0.244
53,4,0,0,0,28,Jn-23,Jn-24,2.16,60,0.148
53,4,0,0,0,29,Jn-23,Koramangala,1.02,50,0.196
53,4,0,0,0,30,Jn-24,Jn-25,2.09,30,0.24
53,4,0,0,0,31,Jn-24,Jn-34,2.39,40,0.09
53,4,0,0,0,32,Jn-25,Jn-35,2.29,60,0.094
53,4,0,0,0,33,Jn-30,Jn-31,1.14,50,0.195
53,4,0,0,0,34,Jn-30,Jn-40,1.49,50,0.094
53,4,0,0,0,35,Jn-31,Jn-32,1.41,50,0.136
53,4,0,0,0,36,Jn-31,Jn-41,1.18,40,0.169
53,4,0,0,0,37,Jn-32,Koramangala,2.08,50,0.193
53,4,0,0,0,38,Jn-32,Jn-42,1.74,30,0.183
53,4,0,0,0,39,Koramangala,Jn-34,1.17,60,0.057
53,4,0,0,0,40,Koramangala,Jn-43,1.05,50,0.195
53,4,0,0,0,41,Jn-34,Jn-35,1.84,60,0.21
53,4,0,0,0,42,Jn-34,Jn-44,1.37,30,0.21
53,4,0,0,0,43,Jn-35,Jn-45,1.3,30,0.05
53,4,0,0,0,44,Jn-40,Jn-41,1.43,40,0.169
53,4,0,0,0,45,Jn-40,Silk Board,1.94,40,0.132
53,4,0,0,0,46,Jn-41,Jn-42,2.31,60,0.134
53,4,0,0,0,47,Jn-41,Jn-51,1.62,40,0.231
53,4,0,0,0,48,Jn-42,Jn-43,2.21,60,0.122
53,4,0,0,0,49,Jn-42,Jn-52,2.36,30,0.05
53,4,0,0,0,50,Jn-43,Jn-44,1.64,60,0.153
53,4,0,0,0,51,Jn-43,Jn-53,1.46,40,0.185
53,4,0,0,0,52,Jn-44,Jn-45,1.63,30,0.144
53,4,0,0,0,53,Jn-44,Jn-54,1.4,60,0.244
53,4,0,0,0,54,Jn-45,Electronic City,1.48,60,0.196
53,4,0,0,0,55,Silk Board,Jn-51,1.61,40,0.145
53,4,0,0,0,56,Jn-51,Jn-52,2.44,40,0.23
53,4,0,0,0,57,Jn-52,Jn-53,2.07,30,0.169
53,4,0,0,0,58,Jn-53,Jn-54,1.06,30,0.215
53,4,0,0,0,59,Jn-54,Electronic City,1.62,50,0.148
53,5,0,0,0,0,Hebbal,Jn-01,1.56,30,0.186
53,5,0,0,0,1,Hebbal,Jn-10,2.17,30,0.078
53,5,0,0,0,2,Jn-01,Jn-02,1.23,50,0.195
53,5,0,0,0,3,Jn-01,Jn-11,1.5,60,0.195
53,5,0,0,0,4,Jn-02,Jn-03,1.03,40,0.142
53,5,0,0,0,5,Jn-02,Jn-12,2.41,40,0.05
53,5,0,0,0,6,Jn-03,Jn-04,1.28,60,0.202
53,5,0,0,0,7,Jn-03,Jn-13,1.01,30,0.073
53,5,0,0,0,8,Jn-04,KR Puram,1.92,40,0.125
53,5,0,0,0,9,Jn-04,Jn-14,2.46,50,0.062
53,5,0,0,0,10,KR Puram,Jn-15,2.18,50,0.143
53,5,0,0,0,11,Jn-10,Jn-11,2.47,30,0.073
53,5,0,0,0,12,Jn-10,Jn-20,1.91,30,0.216
53,5,0,0,0,13,Jn-11,Jn-12,1.02,30,0.233
53,5,0,0,0,14,Jn-11,Jn-21,2.21,30,0.108
53,5,0,0,0,15,Jn-12,Jn-13,1.35,60,0.129
53,5,0,0,0,16,Jn-12,MG Road,1.18,30,0.199
53,5,0,0,0,17,Jn-13,Jn-14,1.26,30,0.161
53,5,0,0,0,18,Jn-13,Jn-23,1.99,40,0.144
53,5,0,0,0,19,Jn-14,Jn-15,1.31,60,0.07
53,5,0,0,0,20,Jn-14,Jn-24,2.45,40,0.192
53,5,0,0,0,21,Jn-15,Jn-25,1.59,60,0.237
53,5,0,0,0,22,Jn-20,Jn-21,2.38,60,0.227
53,5,0,0,0,23,Jn-20,Jn-30,1.78,40,0.18
53,5,0,0,0,24,Jn-21,MG Road,1.58,40,0.15
53,5,0,0,0,25,Jn-21,Jn-31,1.88,30,0.083
53,5,0,0,0,26,MG Road,Jn-23,1.81,30,0.078
53,5,0,0,0,27,MG Road,Jn-32,1.25,30,0.175
53,5,0,0,0,28,Jn-23,Jn-24,2.16,60,0.121
53,5,0,0,0,29,Jn-23,Koramangala,1.02,50,0.256
53,5,0,0,0,30,Jn-24,Jn-25,2.09,30,0.104
53,5,0,0,0,31,Jn-24,Jn-34,2.39,40,0.099
53,5,0,0,0,32,Jn-25,Jn-35,2.29,60,0.133
53,5,0,0,0,33,Jn-30,Jn-31,1.14,50,0.081
53,5,0,0,0,34,Jn-30,Jn-40,1.49,50,0.16
53,5,0,0,0,35,Jn-31,Jn-32,1.41,50,0.204
53,5,0,0,0,36,Jn-31,Jn-41,1.18,40,0.215
53,5,0,0,0,37,Jn-32,Koramangala,2.08,50,0.222
53,5,0,0,0,38,Jn-32,Jn-42,1.74,30,0.231
53,5,0,0,0,39,Koramangala,Jn-34,1.17,60,0.11
53,5,0,0,0,40,Koramangala,Jn-43,1.05,50,0.137
53,5,0,0,0,41,Jn-34,Jn-35,1.84,60,0.219
53,5,0,0,0,42,Jn-34,Jn-44,1.37,30,0.118
53,5,0,0,0,43,Jn-35,Jn-45,1.3,30,0.094
53,5,0,0,0,44,Jn-40,Jn-41,1.43,40,0.217
53,5,0,0,0,45,Jn-40,Silk Board,1.94,40,0.229
53,5,0,0,0,46,Jn-41,Jn-42,2.31,60,0.1
53,5,0,0,0,47,Jn-41,Jn-51,1.62,40,0.148
53,5,0,0,0,48,Jn-42,Jn-43,2.21,60,0.073
53,5,0,0,0,49,Jn-42,Jn-52,2.36,30,0.139
53,5,0,0,0,50,Jn-43,Jn-44,1.64,60,0.075
53,5,0,0,0,51,Jn-43,Jn-53,1.46,40,0.138
53,5,0,0,0,52,Jn-44,Jn-45,1.63,30,0.157
53,5,0,0,0,53,Jn-44,Jn-54,1.4,60,0.257
53,5,0,0,0,54,Jn-45,Electronic City,1.48,60,0.184
53,5,0,0,0,55,Silk Board,Jn-51,1.61,40,0.255
53,5,0,0,0,56,Jn-51,Jn-52,2.44,40,0.223
53,5,0,0,0,57,Jn-52,Jn-53,2.07,30,0.096
53,5,0,0,0,58,Jn-53,Jn-54,1.06,30,0.192
53,5,0,0,0,59,Jn-54,Electronic City,1.62,50,0.055
53,6,0,0,0,0,Hebbal,Jn-01,1.56,30,0.112
53,6,0,0,0,1,Hebbal,Jn-10,2.17,30,0.073
53,6,0,0,0,2,Jn-01,Jn-02,1.23,50,0.167
53,6,0,0,0,3,Jn-01,Jn-11,1.5,60,0.231
53,6,0,0,0,4,Jn-02,Jn-03,1.03,40,0.225
53,6,0,0,0,5,Jn-02,Jn-12,2.41,40,0.112
53,6,0,0,0,6,Jn-03,Jn-04,1.28,60,0.176
53,6,0,0,0,7,Jn-03,Jn-13,1.01,30,0.125
53,6,0,0,0,8,Jn-04,KR Puram,1.92,40,0.171
53,6,0,0,0,9,Jn-04,Jn-14,2.46,50,0.126
53,6,0,0,0,10,KR Puram,Jn-15,2.18,50,0.14
53,6,0,0,0,11,Jn-10,Jn-11,2.47,30,0.079
53,6,0,0,0,12,Jn-10,Jn-20,1.91,30,0.118
53,6,0,0,0,13,Jn-11,Jn-12,1.02,30,0.209
53,6,0,0,0,14,Jn-11,Jn-21,2.21,30,0.084
53,6,0,0,0,15,Jn-12,Jn-13,1.35,60,0.099
53,6,0,0,0,16,Jn-12,MG Road,1.18,30,0.272
53,6,0,0,0,17,Jn-13,Jn-14,1.26,30,0.148
53,6,0,0,0,18,Jn-13,Jn-23,1.99,40,0.187
53,6,0,0,0,19,Jn-14,Jn-15,1.31,60,0.101
53,6,0,0,0,20,Jn-14,Jn-24,2.45,40,0.133
53,6,0,0,0,21,Jn-15,Jn-25,1.59,60,0.161
53,6,0,0,0,22,Jn-20,Jn-21,2.38,60,0.139
53,6,0,0,0,23,Jn-20,Jn-30,1.78,40,0.18
53,6,0,0,0,24,Jn-21,MG Road,1.58,40,0.217
53,6,0,0,0,25,Jn-21,Jn-31,1.88,30,0.144
53,6,0,0,0,26,MG Road,Jn-23,1.81,30,0.193
53,6,0,0,0,27,MG Road,Jn-32,1.25,30,0.323
53,6,0,0,0,28,Jn-23,Jn-24,2.16,60,0.199
53,6,0,0,0,29,Jn-23,Koramangala,1.02,50,0.166
53,6,0,0,0,30,Jn-24,Jn-25,2.09,30,0.073
53,6,0,0,0,31,Jn-24,Jn-34,2.39,40,0.128
53,6,0,0,0,32,Jn-25,Jn-35,2.29,60,0.163
53,6,0,0,0,33,Jn-30,Jn-31,1.14,50,0.132
53,6,0,0,0,34,Jn-30,Jn-40,1.49,50,0.161
53,6,0,0,0,35,Jn-31,Jn-32,1.41,50,0.206
53,6,0,0,0,36,Jn-31,Jn-41,1.18,40,0.144
53,6,0,0,0,37,Jn-32,Koramangala,2.08,50,0.258
53,6,0,0,0,38,Jn-32,Jn-42,1.74,30,0.257
53,6,0,0,0,39,Koramangala,Jn-34,1.17,60,0.101
53,6,0,0,0,40,Koramangala,Jn-43,1.05,50,0.163
53,6,0,0,0,41,Jn-34,Jn-35,1.84,60,0.168
53,6,0,0,0,42,Jn-34,Jn-44,1.37,30,0.201
53,6,0,0,0,43,Jn-35,Jn-45,1.3,30,0.143
53,6,0,0,0,44,Jn-40,Jn-41,1.43,40,0.243
53,6,0,0,0,45,Jn-40,Silk Board,1.94,40,0.126
53,6,0,0,0,46,Jn-41,Jn-42,2.31,60,0.05
53,6,0,0,0,47,Jn-41,Jn-51,1.62,40,0.151
53,6,0,0,0,48,Jn-42,Jn-43,2.21,60,0.137
53,6,0,0,0,49,Jn-42,Jn-52,2.36,30,0.154
53,6,0,0,0,50,Jn-43,Jn-44,1.64,60,0.124
53,6,0,0,0,51,Jn-43,Jn-53,1.46,40,0.201
53,6,0,0,0,52,Jn-44,Jn-45,1.63,30,0.23
53,6,0,0,0,53,Jn-44,Jn-54,1.4,60,0.24
53,6,0,0,0,54,Jn-45,Electronic City,1.48,60,0.199
53,6,0,0,0,55,Silk Board,Jn-51,1.61,40,0.21
53,6,0,0,0,56,Jn-51,Jn-52,2.44,40,0.139
53,6,0,0,0,57,Jn-52,Jn-53,2.07,30,0.099
53,6,0,0,0,58,Jn-53,Jn-54,1.06,30,0.194
53,6,0,0,0,59,Jn-54,Electronic City,1.62,50,0.17
53,7,0,0,0,0,Hebbal,Jn-01,1.56,30,0.142
53,7,0,0,0,1,Hebbal,Jn-10,2.17,30,0.05
53,7,0,0,0,2,Jn-01,Jn-02,1.23,50,0.156
53,7,0,0,0,3,Jn-01,Jn-11,1.5,60,0.114
53,7,0,0,0,4,Jn-02,Jn-03,1.03,40,0.145
53,7,0,0,0,5,Jn-02,Jn-12,2.41,40,0.14
53,7,0,0,0,6,Jn-03,Jn-04,1.28,60,0.104
53,7,0,0,0,7,Jn-03,Jn-13,1.01,30,0.07
53,7,0,0,0,8,Jn-04,KR Puram,1.92,40,0.05
53,7,0,0,0,9,Jn-04,Jn-14,2.46,50,0.086
53,7,0,0,0,10,KR Puram,Jn-15,2.18,50,0.08
53,7,0,0,0,11,Jn-10,Jn-11,2.47,30,0.084
53,7,0,0,0,12,Jn-10,Jn-20,1.91,30,0.082
53,7,0,0,0,13,Jn-11,Jn-12,1.02,30,0.214
53,7,0,0,0,14,Jn-11,Jn-21,2.21,30,0.083
53,7,0,0,0,15,Jn-12,Jn-13,1.35,60,0.176
53,7,0,0,0,16,Jn-12,MG Road,1.18,30,0.243
53,7,0,0,0,17,Jn-13,Jn-14,1.26,30,0.064
53,7,0,0,0,18,Jn-13,Jn-23,1.99,40,0.09
53,7,0,0,0,19,Jn-14,Jn-15,1.31,60,0.052
53,7,0,0,0,20,Jn-14,Jn-24,2.45,40,0.178
53,7,0,0,0,21,Jn-15,Jn-25,1.59,60,0.184
53,7,0,0,0,22,Jn-20,Jn-21,2.38,60,0.153
53,7,0,0,0,23,Jn-20,Jn-30,1.78,40,0.08
53,7,0,0,0,24,Jn-21,MG Road,1.58,40,0.167
53,7,0,0,0,25,Jn-21,Jn-31,1.88,30,0.177
53,7,0,0,0,26,MG Road,Jn-23,1.81,30,0.177
53,7,0,0,0,27,MG Road,Jn-32,1.25,30,0.168
53,7,0,0,0,28,Jn-23,Jn-24,2.16,60,0.168
53,7,0,0,0,29,Jn-23,Koramangala,1.02,50,0.126
53,7,0,0,0,30,Jn-24,Jn-25,2.09,30,0.154
53,7,0,0,0,31,Jn-24,Jn-34,2.39,40,0.077
53,7,0,0,0,32,Jn-25,Jn-35,2.29,60,0.157
53,7,0,0,0,33,Jn-30,Jn-31,1.14,50,0.088
53,7,0,0,0,34,Jn-30,Jn-40,1.49,50,0.174
53,7,0,0,0,35,Jn-31,Jn-32,1.41,50,0.109
53,7,0,0,0,36,Jn-31,Jn-41,1.18,40,0.213
53,7,0,0,0,37,Jn-32,Koramangala,2.08,50,0.144
53,7,0,0,0,38,Jn-32,Jn-42,1.74,30,0.172
53,7,0,0,0,39,Koramangala,Jn-34,1.17,60,0.095
53,7,0,0,0,40,Koramangala,Jn-43,1.05,50,0.142
53,7,0,0,0,41,Jn-34,Jn-35,1.84,60,0.249
53,7,0,0,0,42,Jn-34,Jn-44,1.37,30,0.071
53,7,0,0,0,43,Jn-35,Jn-45,1.3,30,0.099
53,7,0,0,0,44,Jn-40,Jn-41,1.43,40,0.179
53,7,0,0,0,45,Jn-40,Silk Board,1.94,40,0.2
53,7,0,0,0,46,Jn-41,Jn-42,2.31,60,0.114
53,7,0,0,0,47,Jn-41,Jn-51,1.62,40,0.205
53,7,0,0,0,48,Jn-42,Jn-43,2.21,60,0.125
53,7,0,0,0,49,Jn-42,Jn-52,2.36,30,0.162
53,7,0,0,0,50,Jn-43,Jn-44,1.64,60,0.14
53,7,0,0,0,51,Jn-43,Jn-53,1.46,40,0.106
53,7,0,0,0,52,Jn-44,Jn-45,1.63,30,0.152
53,7,0,0,0,53,Jn-44,Jn-54,1.4,60,0.198
53,7,0,0,0,54,Jn-45,Electronic City,1.48,60,0.169
53,7,0,0,0,55,Silk Board,Jn-51,1.61,40,0.263
53,7,0,0,0,56,Jn-51,Jn-52,2.44,40,0.209
53,7,0,0,0,57,Jn-52,Jn-53,2.07,30,0.149
53,7,0,0,0,58,Jn-53,Jn-54,1.06,30,0.197
53,7,0,0,0,59,Jn-54,Electronic City,1.62,50,0.157
53,8,0,0,0,0,Hebbal,Jn-01,1.56,30,0.511
53,8,0,0,0,1,Hebbal,Jn-10,2.17,30,0.536
53,8,0,0,0,2,Jn-01,Jn-02,1.23,50,0.49
53,8,0,0,0,3,Jn-01,Jn-11,1.5,60,0.603
53,8,0,0,0,4,Jn-02,Jn-03,1.03,40,0.564
53,8,0,0,0,5,Jn-02,Jn-12,2.41,40,0.456
53,8,0,0,0,6,Jn-03,Jn-04,1.28,60,0.599
53,8,0,0,0,7,Jn-03,Jn-13,1.01,30,0.508
53,8,0,0,0,8,Jn-04,KR Puram,1.92,40,0.507
53,8,0,0,0,9,Jn-04,Jn-14,2.46,50,0.51
53,8,0,0,0,10,KR Puram,Jn-15,2.18,50,0.618
53,8,0,0,0,11,Jn-10,Jn-11,2.47,30,0.481
53,8,0,0,0,12,Jn-10,Jn-20,1.91,30,0.53
53,8,0,0,0,13,Jn-11,Jn-12,1.02,30,0.664
53,8,0,0,0,14,Jn-11,Jn-21,2.21,30,0.48
53,8,0,0,0,15,Jn-12,Jn-13,1.35,60,0.673
53,8,0,0,0,16,Jn-12,MG Road,1.18,30,0.653
53,8,0,0,0,17,Jn-13,Jn-14,1.26,30,0.5
53,8,0,0,0,18,Jn-13,Jn-23,1.99,40,0.546
53,8,0,0,0,19,Jn-14,Jn-15,1.31,60,0.51
53,8,0,0,0,20,Jn-14,Jn-24,2.45,40,0.504
53,8,0,0,0,21,Jn-15,Jn-25,1.59,60,0.621
53,8,0,0,0,22,Jn-20,Jn-21,2.38,60,0.55
53,8,0,0,0,23,Jn-20,Jn-30,1.78,40,0.518
53,8,0,0,0,24,Jn-21,MG Road,1.58,40,0.57
53,8,0,0,0,25,Jn-21,Jn-31,1.88,30,0.485
53,8,0,0,0,26,MG Road,Jn-23,1.81,30,0.533
53,8,0,0,0,27,MG Road,Jn-32,1.25,30,0.607
53,8,0,0,0,28,Jn-23,Jn-24,2.16,60,0.506
53,8,0,0,0,29,Jn-23,Koramangala,1.02,50,0.579
53,8,0,0,0,30,Jn-24,Jn-25,2.09,30,0.541
53,8,0,0,0,31,Jn-24,Jn-34,2.39,40,0.435
53,8,0,0,0,32,Jn-25,Jn-35,2.29,60,0.553
53,8,0,0,0,33,Jn-30,Jn-31,1.14,50,0.436
53,8,0,0,0,34,Jn-30,Jn-40,1.49,50,0.48
53,8,0,0,0,35,Jn-31,Jn-32,1.41,50,0.554
53,8,0,0,0,36,Jn-31,Jn-41,1.18,40,0.599
53,8,0,0,0,37,Jn-32,Koramangala,2.08,50,0.607
53,8,0,0,0,38,Jn-32,Jn-42,1.74,30,0.615
53,8,0,0,0,39,Koramangala,Jn-34,1.17,60,0.416
53,8,0,0,0,40,Koramangala,Jn-43,1.05,50,0.527
53,8,0,0,0,41,Jn-34,Jn-35,1.84,60,0.597
53,8,0,0,0,42,Jn-34,Jn-44,1.37,30,0.573
53,8,0,0,0,43,Jn-35,Jn-45,1.3,30,0.501
53,8,0,0,0,44,Jn-40,Jn-41,1.43,40,0.596
53,8,0,0,0,45,Jn-40,Silk Board,1.94,40,0.578
53,8,0,0,0,46,Jn-41,Jn-42,2.31,60,0.502
53,8,0,0,0,47,Jn-41,Jn-51,1.62,40,0.524
53,8,0,0,0,48,Jn-42,Jn-43,2.21,60,0.536
53,8,0,0,0,49,Jn-42,Jn-52,2.36,30,0.427
53,8,0,0,0,50,Jn-43,Jn-44,1.64,60,0.544
53,8,0,0,0,51,Jn-43,Jn-53,1.46,40,0.614
53,8,0,0,0,52,Jn-44,Jn-45,1.63,30,0.571
53,8,0,0,0,53,Jn-44,Jn-54,1.4,60,0.703
53,8,0,0,0,54,Jn-45,Electronic City,1.48,60,0.588
53,8,0,0,0,55,Silk Board,Jn-51,1.61,40,0.685
53,8,0,0,0,56,Jn-51,Jn-52,2.44,40,0.6
53,8,0,0,0,57,Jn-52,Jn-53,2.07,30,0.544
53,8,0,0,0,58,Jn-53,Jn-54,1.06,30,0.633
53,8,0,0,0,59,Jn-54,Electronic City,1.62,50,0.459
53,9,0,0,0,0,Hebbal,Jn-01,1.56,30,0.428
53,9,0,0,0,1,Hebbal,Jn-10,2.17,30,0.494
53,9,0,0,0,2,Jn-01,Jn-02,1.23,50,0.525
53,9,0,0,0,3,Jn-01,Jn-11,1.5,60,0.562
53,9,0,0,0,4,Jn-02,Jn-03,1.03,40,0.537
53,9,0,0,0,5,Jn-02,Jn-12,2.41,40,0.551
53,9,0,0,0,6,Jn-03,Jn-04,1.28,60,0.532
53,9,0,0,0,7,Jn-03,Jn-13,1.01,30,0.481
53,9,0,0,0,8,Jn-04,KR Puram,1.92,40,0.488
53,9,0,0,0,9,Jn-04,Jn-14,2.46,50,0.592
53,9,0,0,0,10,KR Puram,Jn-15,2.18,50,0.571
53,9,0,0,0,11,Jn-10,Jn-11,2.47,30,0.46
53,9,0,0,0,12,Jn-10,Jn-20,1.91,30,0.541
53,9,0,0,0,13,Jn-11,Jn-12,1.02,30,0.69
53,9,0,0,0,14,Jn-11,Jn-21,2.21,30,0.527
53,9,0,0,0,15,Jn-12,Jn-13,1.35,60,0.581
53,9,0,0,0,16,Jn-12,MG Road,1.18,30,0.621
53,9,0,0,0,17,Jn-13,Jn-14,1.26,30,0.523
53,9,0,0,0,18,Jn-13,Jn-23,1.99,40,0.623
53,9,0,0,0,19,Jn-14,Jn-15,1.31,60,0.552
53,9,0,0,0,20,Jn-14,Jn-24,2.45,40,0.551
53,9,0,0,0,21,Jn-15,Jn-25,1.59,60,0.599
53,9,0,0,0,22,Jn-20,Jn-21,2.38,60,0.557
53,9,0,0,0,23,Jn-20,Jn-30,1.78,40,0.464
53,9,0,0,0,24,Jn-21,MG Road,1.58,40,0.52
53,9,0,0,0,25,Jn-21,Jn-31,1.88,30,0.504
53,9,0,0,0,26,MG Road,Jn-23,1.81,30,0.504
53,9,0,0,0,27,MG Road,Jn-32,1.25,30,0.598
53,9,0,0,0,28,Jn-23,Jn-24,2.16,60,0.498
53,9,0,0,0,29,Jn-23,Koramangala,1.02,50,0.637
53,9,0,0,0,30,Jn-24,Jn-25,2.09,30,0.643
53,9,0,0,0,31,Jn-24,Jn-34,2.39,40,0.55
53,9,0,0,0,32,Jn-25,Jn-35,2.29,60,0.46
53,9,0,0,0,33,Jn-30,Jn-31,1.14,50,0.571
53,9,0,0,0,34,Jn-30,Jn-40,1.49,50,0.599
53,9,0,0,0,35,Jn-31,Jn-32,1.41,50,0.551
53,9,0,0,0,36,Jn-31,Jn-41,1.18,40,0.586
53,9,0,0,0,37,Jn-32,Koramangala,2.08,50,0.585
53,9,0,0,0,38,Jn-32,Jn-42,1.74,30,0.628
53,9,0,0,0,39,Koramangala,Jn-34,1.17,60,0.51
53,9,0,0,0,40,Koramangala,Jn-43,1.05,50,0.601
53,9,0,0,0,41,Jn-34,Jn-35,1.84,60,0.648
53,9,0,0,0,42,Jn-34,Jn-44,1.37,30,0.619
53,9,0,0,0,43,Jn-35,Jn-45,1.3,30,0.517
53,9,0,0,0,44,Jn-40,Jn-41,1.43,40,0.567
53,9,0,0,0,45,Jn-40,Silk Board,1.94,40,0.512
53,9,0,0,0,46,Jn-41,Jn-42,2.31,60,0.539
53,9,0,0,0,47,Jn-41,Jn-51,1.62,40,0.585
53,9,0,0,0,48,Jn-42,Jn-43,2.21,60,0.509
53,9,0,0,0,49,Jn-42,Jn-52,2.36,30,0.523
53,9,0,0,0,50,Jn-43,Jn-44,1.64,60,0.516
53,9,0,0,0,51,Jn-43,Jn-53,1.46,40,0.538
53,9,0,0,0,52,Jn-44,Jn-45,1.63,30,0.528
53,9,0,0,0,53,Jn-44,Jn-54,1.4,60,0.623
53,9,0,0,0,54,Jn-45,Electronic City,1.48,60,0.543
53,9,0,0,0,55,Silk Board,Jn-51,1.61,40,0.642
53,9,0,0,0,56,Jn-51,Jn-52,2.44,40,0.515
53,9,0,0,0,57,Jn-52,Jn-53,2.07,30,0.546
53,9,0,0,0,58,Jn-53,Jn-54,1.06,30,0.606
53,9,0,0,0,59,Jn-54,Electronic City,1.62,50,0.479
53,10,0,0,0,0,Hebbal,Jn-01,1.56,30,0.489
53,10,0,0,0,1,Hebbal,Jn-10,2.17,30,0.44
53,10,0,0,0,2,Jn-01,Jn-02,1.23,50,0.537
53,10,0,0,0,3,Jn-01,Jn-11,1.5,60,0.59
53,10,0,0,0,4,Jn-02,Jn-03,1.03,40,0.591
53,10,0,0,0,5,Jn-02,Jn-12,2.41,40,0.525
53,10,0,0,0,6,Jn-03,Jn-04,1.28,60,0.55
53,10,0,0,0,7,Jn-03,Jn-13,1.01,30,0.556
53,10,0,0,0,8,Jn-04,KR Puram,1.92,40,0.497
53,10,0,0,0,9,Jn-04,Jn-14,2.46,50,0.582
53,10,0,0,0,10,KR Puram,Jn-15,2.18,50,0.603
53,10,0,0,0,11,Jn-10,Jn-11,2.47,30,0.424
53,10,0,0,0,12,Jn-10,Jn-20,1.91,30,0.534
53,10,0,0,0,13,Jn-11,Jn-12,1.02,30,0.593
53,10,0,0,0,14,Jn-11,Jn-21,2.21,30,0.569
53,10,0,0,0,15,Jn-12,Jn-13,1.35,60,0.57
53,10,0,0,0,16,Jn-12,MG Road,1.18,30,0.617
53,10,0,0,0,17,Jn-13,Jn-14,1.26,30,0.567
53,10,0,0,0,18,Jn-13,Jn-23,1.99,40,0.543
53,10,0,0,0,19,Jn-14,Jn-15,1.31,60,0.526
53,10,0,0,0,20,Jn-14,Jn-24,2.45,40,0.528
53,10,0,0,0,21,Jn-15,Jn-25,1.59,60,0.515
53,10,0,0,0,22,Jn-20,Jn-21,2.38,60,0.603
53,10,0,0,0,23,Jn-20,Jn-30,1.78,40,0.49
53,10,0,0,0,24,Jn-21,MG Road,1.58,40,0.591
53,10,0,0,0,25,Jn-21,Jn-31,1.88,30,0.565
53,10,0,0,0,26,MG Road,Jn-23,1.81,30,0.435
53,10,0,0,0,27,MG Road,Jn-32,1.25,30,0.669
53,10,0,0,0,28,Jn-23,Jn-24,2.16,60,0.535
53,10,0,0,0,29,Jn-23,Koramangala,1.02,50,0.546
53,10,0,0,0,30,Jn-24,Jn-25,2.09,30,0.5
53,10,0,0,0,31,Jn-24,Jn-34,2.39,40,0.495
53,10,0,0,0,32,Jn-25,Jn-35,2.29,60,0.539
53,10,0,0,0,33,Jn-30,Jn-31,1.14,50,0.572
53,10,0,0,0,34,Jn-30,Jn-40,1.49,50,0.573
53,10,0,0,0,35,Jn-31,Jn-32,1.41,50,0.508
53,10,0,0,0,36,Jn-31,Jn-41,1.18,40,0.544
53,10,0,0,0,37,Jn-32,Koramangala,2.08,50,0.603
53,10,0,0,0,38,Jn-32,Jn-42,1.74,30,0.588
53,10,0,0,0,39,Koramangala,Jn-34,1.17,60,0.548
53,10,0,0,0,40,Koramangala,Jn-43,1.05,50,0.532
53,10,0,0,0,41,Jn-34,Jn-35,1.84,60,0.632
53,10,0,0,0,42,Jn-34,Jn-44,1.37,30,0.556
53,10,0,0,0,43,Jn-35,Jn-45,1.3,30,0.384
53,10,0,0,0,44,Jn-40,Jn-41,1.43,40,0.641
53,10,0,0,0,45,Jn-40,Silk Board,1.94,40,0.559
53,10,0,0,0,46,Jn-41,Jn-42,2.31,60,0.539
53,10,0,0,0,47,Jn-41,Jn-51,1.62,40,0.568
53,10,0,0,0,48,Jn-42,Jn-43,2.21,60,0.494
53,10,0,0,0,49,Jn-42,Jn-52,2.36,30,0.506
53,10,0,0,0,50,Jn-43,Jn-44,1.64,60,0.533
53,10,0,0,0,51,Jn-43,Jn-53,1.46,40,0.565
53,10,0,0,0,52,Jn-44,Jn-45,1.63,30,0.605
53,10,0,0,0,53,Jn-44,Jn-54,1.4,60,0.622
53,10,0,0,0,54,Jn-45,Electronic City,1.48,60,0.634
53,10,0,0,0,55,Silk Board,Jn-51,1.61,40,0.661
53,10,0,0,0,56,Jn-51,Jn-52,2.44,40,0.625
53,10,0,0,0,57,Jn-52,Jn-53,2.07,30,0.555
53,10,0,0,0,58,Jn-53,Jn-54,1.06,30,0.63
53,10,0,0,0,59,Jn-54,Electronic City,1.62,50,0.551
53,11,0,0,0,0,Hebbal,Jn-01,1.56,30,0.557
53,11,0,0,0,1,Hebbal,Jn-10,2.17,30,0.509
53,11,0,0,0,2,Jn-01,Jn-02,1.23,50,0.591
53,11,0,0,0,3,Jn-01,Jn-11,1.5,60,0.533
53,11,0,0,0,4,Jn-02,Jn-03,1.03,40,0.632
53,11,0,0,0,5,Jn-02,Jn-12,2.41,40,0.476
53,11,0,0,0,6,Jn-03,Jn-04,1.28,60,0.521
53,11,0,0,0,7,Jn-03,Jn-13,1.01,30,0.514
